3.0000e+00 2.9264e-02 0.0000e+00 9.3300e-04
3.0000e+00 2.9264e-02 0.0000e+00 9.3300e-04
4.0000e+00 2.9023e-02 0.0000e+00 5.6100e-04
5.0000e+00 2.7919e-02 0.0000e+00 5.8600e-04
6.0000e+00 2.4423e-02 0.0000e+00 5.4500e-04
7.0000e+00 2.9412e-02 0.0000e+00 1.2270e-03
8.0000e+00 2.8527e-02 0.0000e+00 5.6100e-04
9.0000e+00 3.2577e-02 0.0000e+00 5.6900e-04
1.0000e+01 3.2776e-02 0.0000e+00 5.8100e-04
1.1000e+01 3.2420e-02 0.0000e+00 5.8200e-04
1.2000e+01 3.2617e-02 0.0000e+00 5.6600e-04
1.3000e+01 3.4352e-02 0.0000e+00 5.8000e-04
1.4000e+01 3.2707e-02 0.0000e+00 5.6500e-04
1.5000e+01 3.2741e-02 0.0000e+00 5.5700e-04
1.6000e+01 3.2723e-02 0.0000e+00 1.1580e-03
1.7000e+01 3.2090e-02 0.0000e+00 5.7200e-04
1.8000e+01 3.7790e-02 0.0000e+00 5.7500e-04
1.9000e+01 3.5842e-02 0.0000e+00 6.0500e-04
2.0000e+01 3.7142e-02 0.0000e+00 5.7200e-04
2.1000e+01 3.8771e-02 0.0000e+00 5.7100e-04
2.2000e+01 3.9038e-02 0.0000e+00 5.7300e-04
2.3000e+01 4.1067e-02 0.0000e+00 5.9200e-04
2.4000e+01 3.8684e-02 0.0000e+00 9.8800e-04
2.5000e+01 4.4783e-02 0.0000e+00 6.2700e-04
2.6000e+01 4.3950e-02 0.0000e+00 5.8200e-04
2.7000e+01 4.7220e-02 0.0000e+00 9.2200e-04
2.8000e+01 4.2231e-02 0.0000e+00 5.7500e-04
2.9000e+01 4.6843e-02 0.0000e+00 6.3700e-04
3.0000e+01 4.6716e-02 0.0000e+00 7.9400e-04
3.1000e+01 4.7445e-02 0.0000e+00 7.0500e-04
3.2000e+01 4.6100e-02 0.0000e+00 8.4200e-04
3.3000e+01 7.5593e-02 0.0000e+00 6.3500e-04
3.4000e+01 9.3724e-02 0.0000e+00 6.6900e-04
3.5000e+01 9.5812e-02 0.0000e+00 6.4000e-04
3.6000e+01 8.3924e-02 0.0000e+00 6.4200e-04
3.7000e+01 9.2649e-02 0.0000e+00 6.4900e-04
3.8000e+01 1.0769e-01 0.0000e+00 6.4000e-04
3.9000e+01 1.0416e-01 0.0000e+00 6.3600e-04
4.0000e+01 8.6393e-02 0.0000e+00 6.7800e-04
4.1000e+01 1.0777e-01 0.0000e+00 6.5100e-04
4.2000e+01 9.8532e-02 0.0000e+00 6.4700e-04
4.3000e+01 1.0643e-01 0.0000e+00 6.4200e-04
