3.0000e+00 2.5614e-02 4.1500e-04
3.0000e+00 2.5614e-02 4.1500e-04
4.0000e+00 2.8580e-02 5.4300e-04
5.0000e+00 3.3363e-02 4.9800e-04
6.0000e+00 3.4466e-02 5.3100e-04
7.0000e+00 3.4754e-02 5.4800e-04
8.0000e+00 3.1612e-02 5.1200e-04
9.0000e+00 3.4609e-02 5.2300e-04
1.0000e+01 3.2702e-02 5.2100e-04
1.1000e+01 3.2405e-02 5.1700e-04
1.2000e+01 3.3945e-02 5.7400e-04
1.3000e+01 3.2334e-02 5.1900e-04
1.4000e+01 3.5354e-02 5.2700e-04
1.5000e+01 3.1378e-02 5.0600e-04
1.6000e+01 3.1336e-02 5.2000e-04
1.7000e+01 3.2414e-02 5.2100e-04
1.8000e+01 3.3852e-02 5.1900e-04
1.9000e+01 2.7493e-02 5.1300e-04
2.0000e+01 3.2109e-02 5.2200e-04
2.1000e+01 3.1434e-02 5.3500e-04
2.2000e+01 2.9558e-02 5.8500e-04
2.3000e+01 3.5461e-02 5.6800e-04
2.4000e+01 3.3901e-02 5.3100e-04
2.5000e+01 3.5555e-02 5.3100e-04
2.6000e+01 3.2651e-02 5.2300e-04
2.7000e+01 3.5051e-02 5.3000e-04
2.8000e+01 3.5928e-02 5.3000e-04
2.9000e+01 3.4417e-02 7.1700e-04
3.0000e+01 3.7072e-02 5.7400e-04
3.1000e+01 3.2735e-02 5.7200e-04
3.2000e+01 3.5587e-02 5.7600e-04
3.3000e+01 3.3708e-02 5.5300e-04
3.4000e+01 3.6102e-02 5.3800e-04
3.5000e+01 3.8896e-02 5.4800e-04
3.6000e+01 3.2134e-02 5.3500e-04
3.7000e+01 3.3119e-02 5.8200e-04
3.8000e+01 3.5975e-02 5.7500e-04
3.9000e+01 3.5322e-02 5.4300e-04
4.0000e+01 3.4780e-02 5.4200e-04
4.1000e+01 3.5988e-02 5.8700e-04
4.2000e+01 5.1255e-02 6.2100e-04
4.3000e+01 3.7615e-02 5.5300e-04
4.4000e+01 4.0758e-02 5.5400e-04
4.5000e+01 3.8484e-02 7.9500e-04
4.6000e+01 3.7223e-02 5.4400e-04
4.7000e+01 4.0218e-02 5.5700e-04
4.8000e+01 3.6832e-02 5.9300e-04
4.9000e+01 3.3244e-02 5.5900e-04
5.0000e+01 3.5990e-02 5.5800e-04
5.1000e+01 3.8289e-02 5.7700e-04
5.2000e+01 3.9917e-02 5.5800e-04
5.3000e+01 4.1671e-02 6.5700e-04
5.4000e+01 3.5677e-02 6.0100e-04
5.5000e+01 4.0982e-02 5.6100e-04
5.6000e+01 3.9936e-02 5.6600e-04
