3.0000e+00 2.6188e-02 4.1900e-04
3.0000e+00 2.6188e-02 4.1900e-04
4.0000e+00 2.5325e-02 5.1700e-04
5.0000e+00 2.8275e-02 5.0300e-04
6.0000e+00 3.0537e-02 4.4300e-04
7.0000e+00 2.5761e-02 8.6000e-04
8.0000e+00 2.6804e-02 5.0900e-04
9.0000e+00 2.3243e-02 5.3200e-04
1.0000e+01 2.8309e-02 5.1200e-04
1.1000e+01 2.6387e-02 5.1200e-04
1.2000e+01 3.0120e-02 5.4700e-04
1.3000e+01 2.6667e-02 5.4600e-04
1.4000e+01 2.4626e-02 5.1700e-04
1.5000e+01 2.2348e-02 5.0100e-04
1.6000e+01 2.5587e-02 5.1900e-04
1.7000e+01 2.8541e-02 5.2000e-04
1.8000e+01 2.5785e-02 5.2700e-04
1.9000e+01 2.6229e-02 5.2500e-04
2.0000e+01 2.8866e-02 5.6600e-04
2.1000e+01 2.3374e-02 5.1700e-04
2.2000e+01 2.7047e-02 5.3200e-04
2.3000e+01 3.0891e-02 5.3500e-04
2.4000e+01 2.9342e-02 5.3000e-04
2.5000e+01 2.6005e-02 5.3400e-04
2.6000e+01 2.7514e-02 5.2500e-04
2.7000e+01 2.9246e-02 5.2600e-04
2.8000e+01 2.8239e-02 5.3100e-04
2.9000e+01 2.9698e-02 5.3200e-04
3.0000e+01 2.7419e-02 5.3600e-04
3.1000e+01 2.6942e-02 5.3200e-04
3.2000e+01 2.7643e-02 5.3200e-04
3.3000e+01 2.6453e-02 5.3700e-04
3.4000e+01 2.8470e-02 5.3300e-04
3.5000e+01 2.5121e-02 5.5100e-04
3.6000e+01 2.9580e-02 5.4200e-04
3.7000e+01 2.4826e-02 5.3800e-04
3.8000e+01 3.3357e-02 5.0900e-04
3.9000e+01 2.5511e-02 5.3900e-04
4.0000e+01 3.0331e-02 5.4600e-04
4.1000e+01 3.0780e-02 5.4100e-04
4.2000e+01 3.7270e-02 5.5000e-04
4.3000e+01 2.9164e-02 5.7700e-04
4.4000e+01 2.7942e-02 5.5000e-04
4.5000e+01 2.9956e-02 5.5100e-04
4.6000e+01 3.0052e-02 5.4800e-04
4.7000e+01 3.1721e-02 5.5100e-04
4.8000e+01 3.2504e-02 5.4900e-04
4.9000e+01 3.1397e-02 5.4800e-04
5.0000e+01 3.2332e-02 6.0200e-04
