3.0000e+00 1.0234e-01 2.3505e-01 4.0435e-01 4.7941e-02 4.3200e-04 0.0000e+00 0.0000e+00
3.0000e+00 1.0234e-01 2.3505e-01 4.0435e-01 4.7941e-02 4.3200e-04 0.0000e+00 0.0000e+00
4.0000e+00 1.0862e-01 1.9211e-01 3.6212e-01 5.0490e-02 5.5100e-04 0.0000e+00 0.0000e+00
5.0000e+00 1.0659e-01 2.2122e-01 3.8292e-01 5.4076e-02 5.0700e-04 0.0000e+00 0.0000e+00
6.0000e+00 1.1143e-01 1.9885e-01 3.7486e-01 4.9563e-02 5.4800e-04 0.0000e+00 0.0000e+00
7.0000e+00 1.1868e-01 2.0874e-01 3.7216e-01 5.2320e-02 5.5900e-04 0.0000e+00 0.0000e+00
8.0000e+00 1.1543e-01 2.1851e-01 3.7989e-01 5.4661e-02 5.5500e-04 0.0000e+00 0.0000e+00
9.0000e+00 1.1918e-01 1.7406e-01 3.4577e-01 5.8438e-02 5.6100e-04 0.0000e+00 0.0000e+00
1.0000e+01 1.2292e-01 1.9624e-01 3.6733e-01 5.5403e-02 5.6600e-04 0.0000e+00 0.0000e+00
1.1000e+01 1.2023e-01 1.7409e-01 3.5370e-01 5.8745e-02 5.7400e-04 0.0000e+00 0.0000e+00
1.2000e+01 1.2910e-01 2.0615e-01 3.7903e-01 5.7384e-02 5.6600e-04 0.0000e+00 0.0000e+00
1.3000e+01 1.3332e-01 2.0538e-01 3.8154e-01 6.1245e-02 5.7900e-04 0.0000e+00 0.0000e+00
1.4000e+01 1.3915e-01 1.8844e-01 3.6374e-01 6.1081e-02 5.7600e-04 0.0000e+00 0.0000e+00
1.5000e+01 1.3384e-01 1.9407e-01 3.7412e-01 6.4263e-02 5.8000e-04 0.0000e+00 0.0000e+00
1.6000e+01 1.3542e-01 1.9572e-01 3.7762e-01 6.5749e-02 5.7800e-04 0.0000e+00 0.0000e+00
1.7000e+01 1.4605e-01 1.8729e-01 3.7476e-01 6.5698e-02 5.8400e-04 0.0000e+00 0.0000e+00
1.8000e+01 1.5260e-01 1.9830e-01 3.8203e-01 6.9764e-02 5.8500e-04 0.0000e+00 0.0000e+00
1.9000e+01 1.5701e-01 2.0659e-01 3.9665e-01 7.0576e-02 5.8000e-04 0.0000e+00 0.0000e+00
2.0000e+01 1.5936e-01 1.9829e-01 3.9523e-01 7.4144e-02 5.8800e-04 0.0000e+00 0.0000e+00
2.1000e+01 1.6195e-01 1.9035e-01 3.8978e-01 7.6851e-02 5.9900e-04 0.0000e+00 0.0000e+00
2.2000e+01 1.6471e-01 1.8915e-01 3.8684e-01 7.4952e-02 5.9400e-04 0.0000e+00 0.0000e+00
2.3000e+01 1.7924e-01 1.7900e-01 3.8542e-01 8.1782e-02 6.5200e-04 0.0000e+00 0.0000e+00
2.4000e+01 1.7506e-01 1.7898e-01 3.8592e-01 8.3089e-02 5.9200e-04 0.0000e+00 0.0000e+00
2.5000e+01 1.8820e-01 2.0039e-01 4.2661e-01 8.6023e-02 6.5700e-04 0.0000e+00 0.0000e+00
2.6000e+01 1.9493e-01 1.9749e-01 4.1379e-01 9.2226e-02 5.9600e-04 0.0000e+00 0.0000e+00
2.7000e+01 1.9854e-01 1.8694e-01 4.0532e-01 9.2310e-02 6.0600e-04 0.0000e+00 0.0000e+00
2.8000e+01 2.0573e-01 1.8330e-01 4.0980e-01 9.6990e-02 5.9900e-04 0.0000e+00 0.0000e+00
2.9000e+01 2.1247e-01 1.9279e-01 4.1631e-01 1.0201e-01 6.1200e-04 0.0000e+00 0.0000e+00
3.0000e+01 2.1479e-01 1.9566e-01 4.3192e-01 1.0162e-01 6.0200e-04 0.0000e+00 0.0000e+00
3.1000e+01 2.1685e-01 2.1403e-01 4.4974e-01 1.0983e-01 6.0500e-04 0.0000e+00 0.0000e+00
3.2000e+01 2.2268e-01 2.0254e-01 4.4539e-01 1.1583e-01 6.0500e-04 0.0000e+00 0.0000e+00
3.3000e+01 2.2797e-01 1.9242e-01 4.4698e-01 1.2449e-01 6.0400e-04 0.0000e+00 0.0000e+00
