3.0000e+00 1.5566e-02 3.4995e-02 5.9740e-02 6.8420e-03 5.9700e-04 0.0000e+00 0.0000e+00
3.0000e+00 1.5566e-02 3.4995e-02 5.9740e-02 6.8420e-03 5.9700e-04 0.0000e+00 0.0000e+00
4.0000e+00 1.7628e-02 3.2909e-02 5.8630e-02 7.0050e-03 8.9500e-04 0.0000e+00 0.0000e+00
5.0000e+00 1.8071e-02 2.7925e-02 6.1795e-02 7.7290e-03 5.1900e-04 0.0000e+00 0.0000e+00
6.0000e+00 2.2639e-02 2.8897e-02 5.3134e-02 8.3140e-03 4.8100e-04 0.0000e+00 0.0000e+00
7.0000e+00 1.7838e-02 3.4784e-02 5.8151e-02 8.2640e-03 1.0380e-03 0.0000e+00 0.0000e+00
8.0000e+00 1.7942e-02 2.8597e-02 5.9707e-02 7.4370e-03 5.1500e-04 0.0000e+00 0.0000e+00
9.0000e+00 1.8751e-02 2.6718e-02 5.6656e-02 7.2380e-03 1.3100e-03 0.0000e+00 0.0000e+00
1.0000e+01 1.9743e-02 3.1979e-02 6.2065e-02 1.8650e-02 4.7700e-04 0.0000e+00 0.0000e+00
1.1000e+01 1.7901e-02 2.9470e-02 5.8593e-02 9.4030e-03 4.7800e-04 0.0000e+00 0.0000e+00
1.2000e+01 1.7877e-02 2.5825e-02 5.4720e-02 8.7860e-03 4.8400e-04 0.0000e+00 0.0000e+00
1.3000e+01 1.9421e-02 2.8735e-02 5.9008e-02 8.6760e-03 4.7600e-04 0.0000e+00 0.0000e+00
1.4000e+01 2.1952e-02 3.0294e-02 6.0487e-02 1.7669e-02 4.8300e-04 0.0000e+00 0.0000e+00
1.5000e+01 1.9733e-02 3.3186e-02 6.3661e-02 1.3633e-02 4.8300e-04 0.0000e+00 0.0000e+00
1.6000e+01 2.2608e-02 2.5308e-02 6.3923e-02 1.0527e-02 4.9300e-04 0.0000e+00 0.0000e+00
1.7000e+01 2.0874e-02 3.2896e-02 6.5474e-02 1.0519e-02 4.8000e-04 0.0000e+00 0.0000e+00
1.8000e+01 2.7912e-02 2.3384e-02 5.7216e-02 1.6929e-02 5.4200e-04 0.0000e+00 0.0000e+00
1.9000e+01 2.3656e-02 3.0372e-02 6.5743e-02 9.6720e-03 5.1000e-04 0.0000e+00 0.0000e+00
2.0000e+01 2.4623e-02 3.2805e-02 6.9170e-02 1.3952e-02 4.9000e-04 0.0000e+00 0.0000e+00
2.1000e+01 2.6370e-02 4.1000e-02 7.9144e-02 1.3085e-02 4.9000e-04 0.0000e+00 0.0000e+00
2.2000e+01 2.7616e-02 2.6736e-02 6.1851e-02 1.1357e-02 6.0700e-04 0.0000e+00 0.0000e+00
2.3000e+01 2.9086e-02 2.6658e-02 6.1083e-02 1.1536e-02 7.8100e-04 0.0000e+00 0.0000e+00
2.4000e+01 2.4901e-02 2.7624e-02 6.4586e-02 1.0783e-02 4.8500e-04 0.0000e+00 0.0000e+00
2.5000e+01 3.2279e-02 3.3658e-02 7.2681e-02 1.6839e-02 5.3100e-04 0.0000e+00 0.0000e+00
2.6000e+01 2.9765e-02 2.9127e-02 6.9558e-02 1.3350e-02 5.3500e-04 0.0000e+00 0.0000e+00
2.7000e+01 2.6723e-02 2.8942e-02 7.0256e-02 1.5168e-02 5.2500e-04 0.0000e+00 0.0000e+00
2.8000e+01 2.9121e-02 3.9620e-02 8.2706e-02 1.4068e-02 4.9500e-04 0.0000e+00 0.0000e+00
2.9000e+01 3.0258e-02 3.2981e-02 7.3557e-02 1.3753e-02 5.3200e-04 0.0000e+00 0.0000e+00
3.0000e+01 2.7661e-02 3.5534e-02 7.8650e-02 1.3634e-02 5.3400e-04 0.0000e+00 0.0000e+00
3.1000e+01 3.3214e-02 2.6707e-02 7.6507e-02 1.4708e-02 8.9400e-04 0.0000e+00 0.0000e+00
3.2000e+01 3.4577e-02 3.1126e-02 7.2223e-02 1.4159e-02 9.9500e-04 0.0000e+00 0.0000e+00
3.3000e+01 5.8162e-02 2.9674e-02 7.3890e-02 1.6381e-02 5.5500e-04 0.0000e+00 0.0000e+00
3.4000e+01 5.7249e-02 4.3579e-02 9.5297e-02 1.4584e-02 5.5100e-04 0.0000e+00 0.0000e+00
3.5000e+01 7.3104e-02 3.4675e-02 8.4840e-02 1.7660e-02 5.0200e-04 0.0000e+00 0.0000e+00
3.6000e+01 6.5721e-02 3.3237e-02 7.9036e-02 1.6238e-02 5.0500e-04 0.0000e+00 0.0000e+00
3.7000e+01 8.2931e-02 3.5652e-02 8.3165e-02 1.6356e-02 5.0200e-04 0.0000e+00 0.0000e+00
3.8000e+01 7.0216e-02 3.3630e-02 8.2692e-02 2.0009e-02 5.0000e-04 0.0000e+00 0.0000e+00
3.9000e+01 8.3550e-02 3.5327e-02 8.2757e-02 1.7474e-02 5.0300e-04 0.0000e+00 0.0000e+00
4.0000e+01 8.0801e-02 3.2035e-02 8.0556e-02 1.6182e-02 5.1500e-04 0.0000e+00 0.0000e+00
4.1000e+01 7.7271e-02 3.3564e-02 8.2480e-02 1.9085e-02 8.4000e-04 0.0000e+00 0.0000e+00
