3.0000e+00 1.0912e-01 1.6965e-01 3.3464e-01 5.2321e-02 5.7700e-04 0.0000e+00 0.0000e+00
3.0000e+00 1.0912e-01 1.6965e-01 3.3464e-01 5.2321e-02 5.7700e-04 0.0000e+00 0.0000e+00
4.0000e+00 1.1567e-01 2.1236e-01 3.8059e-01 5.4514e-02 5.4600e-04 0.0000e+00 0.0000e+00
5.0000e+00 1.1005e-01 2.0517e-01 3.7528e-01 5.1886e-02 5.0500e-04 0.0000e+00 0.0000e+00
6.0000e+00 1.1253e-01 1.9600e-01 3.5720e-01 5.2197e-02 5.5200e-04 0.0000e+00 0.0000e+00
7.0000e+00 1.1098e-01 2.0681e-01 3.7375e-01 5.6691e-02 5.6200e-04 0.0000e+00 0.0000e+00
8.0000e+00 1.1755e-01 2.1808e-01 3.8326e-01 5.5193e-02 5.6300e-04 0.0000e+00 0.0000e+00
9.0000e+00 1.2336e-01 1.9034e-01 3.5436e-01 5.5561e-02 5.6500e-04 0.0000e+00 0.0000e+00
1.0000e+01 1.2499e-01 2.0561e-01 3.7562e-01 5.7608e-02 5.6000e-04 0.0000e+00 0.0000e+00
1.1000e+01 1.2654e-01 1.8187e-01 3.5235e-01 5.7281e-02 5.6400e-04 0.0000e+00 0.0000e+00
1.2000e+01 1.2920e-01 1.9259e-01 3.7116e-01 5.8727e-02 5.6600e-04 0.0000e+00 0.0000e+00
1.3000e+01 1.3260e-01 1.8962e-01 3.6826e-01 6.0978e-02 5.7700e-04 0.0000e+00 0.0000e+00
1.4000e+01 1.4034e-01 1.8789e-01 3.6805e-01 6.3082e-02 5.7600e-04 0.0000e+00 0.0000e+00
1.5000e+01 1.3248e-01 1.9031e-01 3.7921e-01 6.4830e-02 6.1900e-04 0.0000e+00 0.0000e+00
1.6000e+01 1.4230e-01 1.7961e-01 3.6554e-01 6.4668e-02 5.7800e-04 0.0000e+00 0.0000e+00
