3.0000e+00 1.7284e-02 3.3152e-02 6.1390e-02 6.2700e-03 3.7500e-04 0.0000e+00 0.0000e+00
3.0000e+00 1.7284e-02 3.3152e-02 6.1390e-02 6.2700e-03 3.7500e-04 0.0000e+00 0.0000e+00
4.0000e+00 1.7563e-02 3.2899e-02 5.7913e-02 6.7250e-03 4.2600e-04 0.0000e+00 0.0000e+00
5.0000e+00 2.3568e-02 3.4491e-02 6.1016e-02 8.8080e-03 4.7500e-04 0.0000e+00 0.0000e+00
6.0000e+00 1.6852e-02 3.0447e-02 5.6399e-02 6.7120e-03 5.2200e-04 0.0000e+00 0.0000e+00
7.0000e+00 2.0230e-02 3.6046e-02 6.2339e-02 6.7990e-03 5.1000e-04 0.0000e+00 0.0000e+00
8.0000e+00 1.7745e-02 3.4005e-02 5.9513e-02 7.5420e-03 4.8300e-04 0.0000e+00 0.0000e+00
9.0000e+00 1.8709e-02 3.1377e-02 6.1434e-02 6.9600e-03 5.1400e-04 0.0000e+00 0.0000e+00
1.0000e+01 2.5421e-02 2.7862e-02 5.7005e-02 8.8990e-03 5.7000e-04 0.0000e+00 0.0000e+00
1.1000e+01 1.6715e-02 2.4619e-02 5.4333e-02 7.0840e-03 4.8400e-04 0.0000e+00 0.0000e+00
1.2000e+01 1.9495e-02 2.4293e-02 5.3798e-02 7.7470e-03 4.8400e-04 0.0000e+00 0.0000e+00
1.3000e+01 2.1332e-02 2.8313e-02 5.6595e-02 8.5170e-03 4.8300e-04 0.0000e+00 0.0000e+00
1.4000e+01 2.1556e-02 2.7651e-02 5.8862e-02 1.5637e-02 6.0400e-04 0.0000e+00 0.0000e+00
1.5000e+01 1.8972e-02 2.6546e-02 5.4810e-02 8.5910e-03 5.4100e-04 0.0000e+00 0.0000e+00
1.6000e+01 2.0271e-02 2.8772e-02 6.2672e-02 1.2531e-02 6.9800e-04 0.0000e+00 0.0000e+00
1.7000e+01 1.9289e-02 3.3002e-02 6.6768e-02 1.3032e-02 4.8800e-04 0.0000e+00 0.0000e+00
1.8000e+01 3.0419e-02 3.0906e-02 6.3721e-02 1.7657e-02 4.8800e-04 0.0000e+00 0.0000e+00
1.9000e+01 2.1039e-02 2.8638e-02 6.0578e-02 9.8250e-03 5.1300e-04 0.0000e+00 0.0000e+00
2.0000e+01 2.3804e-02 2.6707e-02 6.1128e-02 1.0294e-02 4.8000e-04 0.0000e+00 0.0000e+00
2.1000e+01 2.4782e-02 2.9337e-02 6.1199e-02 1.0694e-02 5.9100e-04 0.0000e+00 0.0000e+00
2.2000e+01 3.4882e-02 2.8661e-02 6.1159e-02 1.5822e-02 4.8300e-04 0.0000e+00 0.0000e+00
2.3000e+01 3.0535e-02 3.1991e-02 6.4720e-02 1.2113e-02 4.6800e-04 0.0000e+00 0.0000e+00
2.4000e+01 2.5855e-02 2.3638e-02 5.5074e-02 1.1368e-02 4.6600e-04 0.0000e+00 0.0000e+00
2.5000e+01 2.7681e-02 2.5647e-02 6.5146e-02 1.4292e-02 5.8300e-04 0.0000e+00 0.0000e+00
2.6000e+01 3.9121e-02 2.6410e-02 6.1998e-02 1.3503e-02 4.9500e-04 0.0000e+00 0.0000e+00
