3.0000e+00 4.4550e-03 1.8072e-02 2.4595e-02 3.6601e-02 1.6160e-03 6.4800e-04
3.0000e+00 4.4550e-03 1.8072e-02 2.4595e-02 3.6601e-02 1.6160e-03 6.4800e-04
4.0000e+00 1.5297e-01 7.4693e-01 9.0897e-01 1.3872e+00 6.7764e-02 6.2200e-04
5.0000e+00 1.8556e-01 1.0046e+00 1.1283e+00 1.2001e+00 7.5167e-02 5.9100e-04
6.0000e+00 1.8919e+00 1.7106e+00 2.5228e+00 4.8958e+00 3.7491e-01 5.3300e-04
7.0000e+00 6.1620e+01 4.7694e-02 3.7860e+01 1.2808e+02 3.1930e+01 6.5100e-04
8.0000e+00 2.9462e+02 3.7544e-01 2.0114e+02 5.9870e+02 1.9751e+02 1.9670e-03
