1.0000e+02 3.5942e-01 1.2040e-03
1.0000e+02 3.5942e-01 1.2040e-03
1.1000e+02 3.5990e-01 1.1580e-03
1.2000e+02 3.8440e-01 1.3500e-03
1.3000e+02 4.7307e-01 1.3150e-03
1.4000e+02 5.0117e-01 1.3960e-03
1.5000e+02 5.3581e-01 1.4750e-03
1.6000e+02 6.2029e-01 1.5780e-03
1.7000e+02 7.9721e-01 1.7300e-03
1.8000e+02 7.2070e-01 1.7980e-03
1.9000e+02 9.9945e-01 1.9460e-03
2.0000e+02 9.3688e-01 1.8860e-03
2.1000e+02 1.0244e+00 2.1640e-03
2.2000e+02 1.2962e+00 2.2670e-03
2.3000e+02 1.3738e+00 2.3140e-03
2.4000e+02 1.5698e+00 2.4360e-03
2.5000e+02 1.7077e+00 2.6180e-03
2.6000e+02 1.9542e+00 2.7420e-03
2.7000e+02 2.0280e+00 2.5210e-03
2.8000e+02 2.1177e+00 2.9830e-03
2.9000e+02 4.8319e+00 2.7930e-03
3.0000e+02 2.4913e+00 2.9360e-03
3.1000e+02 2.8730e+00 3.4160e-03
