2.0000e+00 7.9080e-03 1.3500e-04
2.0000e+00 7.9080e-03 1.3500e-04
3.0000e+00 7.9980e-03 1.1100e-04
4.0000e+00 8.4620e-03 1.2000e-04
5.0000e+00 7.2330e-03 9.3000e-05
6.0000e+00 8.7070e-03 1.5200e-04
7.0000e+00 8.9150e-03 1.5000e-04
8.0000e+00 8.2690e-03 1.3300e-04
9.0000e+00 1.0422e-02 1.2300e-04
1.0000e+01 7.8550e-03 1.7300e-04
1.1000e+01 8.3230e-03 1.6000e-04
1.2000e+01 1.3159e-02 1.7900e-04
1.3000e+01 1.1825e-02 1.9800e-04
1.4000e+01 9.8340e-03 1.7500e-04
1.5000e+01 1.1156e-02 2.0200e-04
1.6000e+01 1.0550e-02 1.6300e-04
1.7000e+01 1.1734e-02 2.0400e-04
1.8000e+01 1.1263e-02 2.1600e-04
1.9000e+01 1.2255e-02 2.2000e-04
2.0000e+01 1.4467e-02 2.2900e-04
2.1000e+01 1.1251e-02 1.9800e-04
2.2000e+01 1.3419e-02 2.4100e-04
2.3000e+01 1.5310e-02 2.3700e-04
2.4000e+01 1.4767e-02 2.1800e-04
2.5000e+01 1.4620e-02 2.6100e-04
2.6000e+01 1.5107e-02 2.6600e-04
2.7000e+01 1.4594e-02 2.8000e-04
2.8000e+01 1.8757e-02 3.0100e-04
2.9000e+01 1.7155e-02 2.8500e-04
3.0000e+01 1.4292e-02 2.7200e-04
3.1000e+01 1.5131e-02 3.1400e-04
3.2000e+01 1.5372e-02 3.1600e-04
3.3000e+01 1.8630e-02 3.4600e-04
3.4000e+01 1.7668e-02 3.9700e-04
3.5000e+01 1.7502e-02 5.1000e-04
3.6000e+01 1.7858e-02 6.8400e-04
3.7000e+01 2.0958e-02 4.6900e-04
3.8000e+01 1.8811e-02 4.4600e-04
3.9000e+01 1.8438e-02 4.5800e-04
4.0000e+01 2.2100e-02 6.4900e-04
4.1000e+01 1.9748e-02 5.8100e-04
4.2000e+01 1.9409e-02 4.9300e-04
4.3000e+01 2.1119e-02 1.0950e-03
4.4000e+01 2.2759e-02 5.6800e-04
4.5000e+01 2.1435e-02 6.6800e-04
4.6000e+01 2.4359e-02 5.3000e-04
4.7000e+01 2.2336e-02 5.8300e-04
4.8000e+01 2.2565e-02 8.2800e-04
4.9000e+01 2.1594e-02 5.6300e-04
5.0000e+01 2.6973e-02 6.3800e-04
5.1000e+01 2.7458e-02 6.0900e-04
5.2000e+01 2.7905e-02 6.4000e-04
5.3000e+01 2.7919e-02 6.4700e-04
5.4000e+01 3.0994e-02 6.6800e-04
5.5000e+01 2.7097e-02 7.0900e-04
5.6000e+01 3.1285e-02 6.8900e-04
5.7000e+01 2.7735e-02 7.2300e-04
5.8000e+01 3.3442e-02 9.4500e-04
5.9000e+01 3.3022e-02 7.5100e-04
6.0000e+01 3.1696e-02 7.6100e-04
6.1000e+01 3.9679e-02 1.3430e-03
6.2000e+01 3.2279e-02 8.1600e-04
6.3000e+01 3.8647e-02 8.7600e-04
6.4000e+01 3.4422e-02 8.8200e-04
6.5000e+01 3.9807e-02 1.3870e-03
6.6000e+01 4.0363e-02 1.3450e-03
6.7000e+01 4.1333e-02 2.0570e-03
6.8000e+01 4.0686e-02 1.6410e-03
6.9000e+01 4.3283e-02 1.8990e-03
7.0000e+01 4.5612e-02 2.1880e-03
7.1000e+01 5.1065e-02 1.7630e-03
7.2000e+01 4.4967e-02 1.5210e-03
7.3000e+01 5.1035e-02 1.7230e-03
7.4000e+01 5.1392e-02 1.5770e-03
7.5000e+01 5.8636e-02 1.7020e-03
7.6000e+01 5.3609e-02 1.7910e-03
7.7000e+01 5.9891e-02 1.7830e-03
7.8000e+01 5.7105e-02 1.8910e-03
7.9000e+01 6.2050e-02 1.8150e-03
8.0000e+01 5.5514e-02 1.7880e-03
8.1000e+01 6.0725e-02 1.8980e-03
8.2000e+01 6.6379e-02 1.9140e-03
8.3000e+01 6.5020e-02 1.9430e-03
8.4000e+01 6.0327e-02 2.1040e-03
8.5000e+01 7.2727e-02 2.5380e-03
8.6000e+01 7.1322e-02 2.5710e-03
8.7000e+01 7.5182e-02 2.1900e-03
8.8000e+01 7.2007e-02 2.2610e-03
8.9000e+01 7.2626e-02 2.8020e-03
9.0000e+01 7.7317e-02 2.3750e-03
9.1000e+01 8.4136e-02 2.5420e-03
9.2000e+01 8.2833e-02 2.5340e-03
9.3000e+01 9.2598e-02 2.4370e-03
9.4000e+01 9.0596e-02 4.0220e-03
9.5000e+01 9.4347e-02 2.6710e-03
9.6000e+01 8.8581e-02 2.6750e-03
9.7000e+01 8.8417e-02 2.8910e-03
9.8000e+01 9.2643e-02 3.5020e-03
9.9000e+01 9.6817e-02 3.1260e-03
1.0000e+02 9.8548e-02 3.0090e-03
1.0100e+02 1.0853e-01 4.6720e-03
1.0200e+02 1.0016e-01 3.1350e-03
1.0300e+02 1.1270e-01 3.2430e-03
1.0400e+02 1.0462e-01 3.3960e-03
1.0500e+02 1.0569e-01 4.9430e-03
1.0600e+02 1.0949e-01 3.2880e-03
1.0700e+02 1.0742e-01 3.5070e-03
1.0800e+02 1.1075e-01 3.7930e-03
1.0900e+02 1.2132e-01 5.5430e-03
1.1000e+02 1.1913e-01 4.0610e-03
1.1100e+02 1.3166e-01 4.0270e-03
1.1200e+02 1.2175e-01 4.2250e-03
1.1300e+02 1.4428e-01 3.9450e-03
1.1400e+02 1.4138e-01 3.8010e-03
1.1500e+02 1.3894e-01 4.0430e-03
1.1600e+02 1.4112e-01 3.9510e-03
1.1700e+02 1.4088e-01 4.1230e-03
1.1800e+02 1.6867e-01 4.1320e-03
1.1900e+02 1.8271e-01 4.0430e-03
1.2000e+02 1.4994e-01 4.1460e-03
1.2100e+02 1.5997e-01 6.1820e-03
1.2200e+02 1.6270e-01 4.6790e-03
1.2300e+02 1.7275e-01 4.7140e-03
1.2400e+02 1.6951e-01 4.4660e-03
1.2500e+02 1.9035e-01 6.6080e-03
1.2600e+02 1.7870e-01 4.9110e-03
1.2700e+02 1.8462e-01 4.9110e-03
1.2800e+02 3.6164e-01 5.0120e-03
1.2900e+02 3.8358e-01 5.3550e-03
1.3000e+02 3.7082e-01 5.2560e-03
1.3100e+02 4.1364e-01 5.5950e-03
1.3200e+02 4.1491e-01 5.4050e-03
1.3300e+02 4.2543e-01 5.9280e-03
1.3400e+02 4.3332e-01 5.1970e-03
1.3500e+02 4.5004e-01 5.3990e-03
1.3600e+02 4.2846e-01 5.4670e-03
1.3700e+02 4.7998e-01 5.6560e-03
1.3800e+02 4.7163e-01 5.6350e-03
1.3900e+02 4.8711e-01 5.8770e-03
1.4000e+02 4.9120e-01 5.8110e-03
1.4100e+02 5.0536e-01 6.2400e-03
1.4200e+02 5.3597e-01 6.3450e-03
1.4300e+02 5.2946e-01 6.2240e-03
1.4400e+02 4.7672e-01 5.9710e-03
1.4500e+02 5.1881e-01 6.1690e-03
1.4600e+02 5.4251e-01 6.4410e-03
1.4700e+02 5.5532e-01 6.4860e-03
1.4800e+02 5.8749e-01 6.5710e-03
1.4900e+02 6.2500e-01 6.8060e-03
1.5000e+02 5.6926e-01 6.9200e-03
1.5100e+02 6.1013e-01 7.1020e-03
1.5200e+02 6.0132e-01 6.7720e-03
1.5300e+02 6.2920e-01 7.4560e-03
1.5400e+02 6.4205e-01 7.6480e-03
1.5500e+02 6.7140e-01 7.2090e-03
1.5600e+02 6.6434e-01 7.2970e-03
1.5700e+02 6.9749e-01 7.5300e-03
1.5800e+02 7.7837e-01 7.4190e-03
1.5900e+02 7.6016e-01 7.6490e-03
1.6000e+02 6.7213e-01 7.5190e-03
1.6100e+02 7.3826e-01 7.5470e-03
1.6200e+02 7.6968e-01 8.0870e-03
1.6300e+02 7.5806e-01 7.8490e-03
1.6400e+02 7.2931e-01 8.2640e-03
1.6500e+02 6.6045e-01 8.0420e-03
1.6600e+02 8.3481e-01 8.1450e-03
1.6700e+02 7.9482e-01 8.1060e-03
1.6800e+02 8.0760e-01 8.3120e-03
1.6900e+02 8.6549e-01 8.5450e-03
