3.0000e+00 2.9099e-02 6.1000e-05 4.2100e-04
3.0000e+00 2.9099e-02 6.1000e-05 4.2100e-04
4.0000e+00 2.4349e-02 1.9400e-04 1.8490e-03
5.0000e+00 2.7265e-02 6.5000e-05 5.2000e-04
6.0000e+00 2.9168e-02 6.7000e-05 5.1700e-04
7.0000e+00 2.6827e-02 6.9000e-05 5.6400e-04
8.0000e+00 3.2242e-02 6.5000e-05 5.2200e-04
9.0000e+00 2.8883e-02 6.6000e-05 7.1800e-04
1.0000e+01 2.7115e-02 6.7000e-05 5.2000e-04
1.1000e+01 2.8048e-02 6.6000e-05 5.2200e-04
1.2000e+01 2.9929e-02 7.0000e-05 5.2900e-04
1.3000e+01 2.4630e-02 6.9000e-05 5.2900e-04
1.4000e+01 2.8712e-02 6.8000e-05 5.2700e-04
1.5000e+01 3.1839e-02 6.9000e-05 5.3300e-04
1.6000e+01 2.7084e-02 1.1200e-04 6.4700e-04
1.7000e+01 2.5901e-02 6.7000e-05 5.2500e-04
1.8000e+01 3.2830e-02 7.5000e-05 5.6500e-04
1.9000e+01 2.8860e-02 7.0000e-05 5.3400e-04
2.0000e+01 3.1343e-02 7.1000e-05 1.2110e-03
2.1000e+01 3.0045e-02 6.9000e-05 5.3900e-04
2.2000e+01 2.7112e-02 7.5000e-05 5.7400e-04
2.3000e+01 2.7225e-02 8.4000e-05 6.1600e-04
2.4000e+01 2.9614e-02 1.2300e-04 9.0700e-04
2.5000e+01 2.8892e-02 7.4000e-05 5.3900e-04
