2.0000e+00 3.0900e-04
2.0000e+00 2.8100e-04
3.0000e+00 2.3800e-04
4.0000e+00 2.1500e-04
5.0000e+00 2.6600e-04
6.0000e+00 2.4200e-04
7.0000e+00 2.6400e-04
8.0000e+00 2.5900e-04
9.0000e+00 2.7300e-04
1.0000e+01 3.2700e-04
1.1000e+01 2.8700e-04
1.2000e+01 3.2400e-04
1.3000e+01 4.2600e-04
1.4000e+01 3.4400e-04
1.5000e+01 3.7500e-04
1.6000e+01 3.7600e-04
1.7000e+01 5.1700e-04
1.8000e+01 4.0800e-04
1.9000e+01 3.8900e-04
2.0000e+01 4.3500e-04
2.1000e+01 4.6800e-04
2.2000e+01 4.5700e-04
2.3000e+01 4.4800e-04
2.4000e+01 5.0400e-04
2.5000e+01 5.8200e-04
2.6000e+01 4.9400e-04
2.7000e+01 4.7000e-04
2.8000e+01 4.7000e-04
2.9000e+01 4.9600e-04
3.0000e+01 5.0300e-04
3.1000e+01 5.2700e-04
3.2000e+01 6.0400e-04
3.3000e+01 7.2100e-04
3.4000e+01 7.6900e-04
3.5000e+01 7.6700e-04
3.6000e+01 9.2700e-04
3.7000e+01 8.2400e-04
3.8000e+01 1.4010e-03
3.9000e+01 8.7200e-04
4.0000e+01 8.6400e-04
4.1000e+01 9.4400e-04
4.2000e+01 9.3200e-04
4.3000e+01 9.6600e-04
4.4000e+01 1.0110e-03
4.5000e+01 1.0280e-03
4.6000e+01 1.1060e-03
4.7000e+01 1.0820e-03
4.8000e+01 1.0720e-03
4.9000e+01 2.2050e-03
5.0000e+01 1.1570e-03
5.1000e+01 1.2110e-03
5.2000e+01 1.2230e-03
5.3000e+01 1.3250e-03
5.4000e+01 1.3210e-03
5.5000e+01 1.2790e-03
5.6000e+01 1.3610e-03
5.7000e+01 1.4910e-03
5.8000e+01 1.4910e-03
5.9000e+01 1.5470e-03
6.0000e+01 1.4470e-03
6.1000e+01 1.5810e-03
6.2000e+01 1.6020e-03
6.3000e+01 1.3010e-03
6.4000e+01 2.1000e-03
6.5000e+01 2.1640e-03
6.6000e+01 1.9870e-03
6.7000e+01 1.9730e-03
6.8000e+01 2.0540e-03
6.9000e+01 2.1700e-03
7.0000e+01 2.2280e-03
7.1000e+01 2.1320e-03
7.2000e+01 2.3290e-03
7.3000e+01 2.4390e-03
7.4000e+01 2.9130e-03
7.5000e+01 2.4890e-03
7.6000e+01 2.3180e-03
7.7000e+01 2.5730e-03
7.8000e+01 2.7500e-03
7.9000e+01 2.7360e-03
8.0000e+01 2.8860e-03
8.1000e+01 2.6920e-03
8.2000e+01 2.9530e-03
8.3000e+01 2.9480e-03
8.4000e+01 2.8560e-03
8.5000e+01 2.9720e-03
8.6000e+01 3.6890e-03
8.7000e+01 3.2660e-03
8.8000e+01 3.3220e-03
8.9000e+01 3.3460e-03
9.0000e+01 3.5090e-03
9.1000e+01 3.4460e-03
9.2000e+01 3.5670e-03
9.3000e+01 3.6790e-03
9.4000e+01 3.7320e-03
9.5000e+01 3.8430e-03
9.6000e+01 3.9890e-03
9.7000e+01 4.2410e-03
9.8000e+01 4.0600e-03
9.9000e+01 4.0810e-03
1.0000e+02 5.6610e-03
1.0100e+02 5.6610e-03
