3.0000e+00 2.8678e-02 4.2000e-04
3.0000e+00 2.8678e-02 4.2000e-04
4.0000e+00 2.7655e-02 5.2600e-04
5.0000e+00 3.1888e-02 4.4900e-04
6.0000e+00 3.4182e-02 1.0760e-03
7.0000e+00 2.8285e-02 5.2300e-04
8.0000e+00 2.7749e-02 5.6200e-04
9.0000e+00 2.6944e-02 1.1020e-03
1.0000e+01 2.8218e-02 5.3000e-04
1.1000e+01 2.6647e-02 5.1700e-04
1.2000e+01 2.8557e-02 6.1500e-04
1.3000e+01 2.7498e-02 5.2800e-04
1.4000e+01 3.3987e-02 8.9100e-04
1.5000e+01 2.2486e-02 1.0160e-03
1.6000e+01 3.2020e-02 7.3500e-04
1.7000e+01 3.2066e-02 5.3400e-04
1.8000e+01 2.8429e-02 5.3200e-04
1.9000e+01 2.8182e-02 5.2800e-04
2.0000e+01 3.0142e-02 5.4000e-04
2.1000e+01 3.0724e-02 5.4900e-04
2.2000e+01 3.0097e-02 5.3900e-04
2.3000e+01 2.9046e-02 9.0600e-04
2.4000e+01 3.0048e-02 5.3900e-04
2.5000e+01 3.2349e-02 5.4700e-04
2.6000e+01 2.8247e-02 5.4300e-04
2.7000e+01 2.7190e-02 5.4000e-04
2.8000e+01 2.9301e-02 5.4200e-04
2.9000e+01 2.9427e-02 5.7600e-04
3.0000e+01 2.9049e-02 5.6000e-04
3.1000e+01 2.7029e-02 5.4500e-04
3.2000e+01 3.1387e-02 5.4800e-04
3.3000e+01 3.0315e-02 5.4900e-04
3.4000e+01 3.3613e-02 5.4900e-04
3.5000e+01 2.3365e-02 5.3800e-04
3.6000e+01 3.0693e-02 5.4900e-04
3.7000e+01 2.8437e-02 5.5700e-04
3.8000e+01 3.1272e-02 5.4900e-04
3.9000e+01 2.7651e-02 5.5700e-04
4.0000e+01 2.5016e-02 1.0570e-03
4.1000e+01 2.9078e-02 5.5900e-04
4.2000e+01 3.1122e-02 5.5500e-04
4.3000e+01 3.0800e-02 5.6200e-04
4.4000e+01 5.3569e-02 5.5700e-04
4.5000e+01 3.5168e-02 8.7200e-04
4.6000e+01 3.5276e-02 5.5200e-04
4.7000e+01 3.8756e-02 5.6400e-04
4.8000e+01 3.5573e-02 6.1000e-04
4.9000e+01 3.5817e-02 5.6800e-04
5.0000e+01 3.2153e-02 6.7500e-04
5.1000e+01 3.6916e-02 5.7800e-04
5.2000e+01 3.8775e-02 5.7600e-04
5.3000e+01 3.6378e-02 5.8000e-04
5.4000e+01 3.4974e-02 5.6900e-04
5.5000e+01 3.0521e-02 5.8000e-04
5.6000e+01 3.5851e-02 5.7900e-04
5.7000e+01 4.3910e-02 5.8500e-04
5.8000e+01 3.4445e-02 5.8200e-04
5.9000e+01 3.6872e-02 6.7400e-04
6.0000e+01 3.5163e-02 5.8500e-04
6.1000e+01 3.5739e-02 6.3600e-04
6.2000e+01 3.2297e-02 5.0400e-04
6.3000e+01 3.5143e-02 6.0700e-04
6.4000e+01 3.6502e-02 5.4500e-04
6.5000e+01 4.1531e-02 8.5400e-04
6.6000e+01 3.8452e-02 1.0750e-03
6.7000e+01 3.5579e-02 7.2800e-04
6.8000e+01 3.9632e-02 6.7200e-04
6.9000e+01 4.0279e-02 6.7900e-04
7.0000e+01 3.7095e-02 6.3400e-04
7.1000e+01 3.5556e-02 6.7100e-04
7.2000e+01 3.8819e-02 6.5400e-04
7.3000e+01 4.3437e-02 8.3000e-04
7.4000e+01 4.1132e-02 6.8700e-04
7.5000e+01 4.4624e-02 7.3400e-04
7.6000e+01 3.8037e-02 7.2600e-04
7.7000e+01 4.4683e-02 1.2020e-03
7.8000e+01 4.4391e-02 5.9800e-04
7.9000e+01 4.7510e-02 7.5000e-04
8.0000e+01 3.7857e-02 5.9600e-04
8.1000e+01 3.6874e-02 6.1600e-04
8.2000e+01 4.9955e-02 1.1560e-03
8.3000e+01 4.6408e-02 1.2550e-03
8.4000e+01 4.5255e-02 6.3500e-04
8.5000e+01 4.9967e-02 9.1600e-04
8.6000e+01 5.4366e-02 6.0700e-04
8.7000e+01 5.1371e-02 6.9900e-04
8.8000e+01 4.7279e-02 6.0000e-04
8.9000e+01 4.8410e-02 6.2200e-04
9.0000e+01 5.8868e-02 7.1200e-04
9.1000e+01 3.9947e-02 1.0310e-03
9.2000e+01 5.1396e-02 1.2130e-03
9.3000e+01 4.4398e-02 7.1800e-04
9.4000e+01 5.6273e-02 7.4600e-04
9.5000e+01 6.1428e-02 6.1900e-04
9.6000e+01 5.2125e-02 6.5800e-04
9.7000e+01 5.0372e-02 6.4800e-04
9.8000e+01 5.2667e-02 6.4300e-04
9.9000e+01 5.1841e-02 7.4200e-04
1.0000e+02 4.8808e-02 7.3900e-04
1.0100e+02 5.2770e-02 8.5700e-04
1.0200e+02 5.6422e-02 6.5200e-04
1.0300e+02 5.9498e-02 6.6400e-04
1.0400e+02 6.2236e-02 6.5200e-04
1.0500e+02 6.5069e-02 6.6500e-04
1.0600e+02 5.8547e-02 7.5300e-04
1.0700e+02 6.5437e-02 6.9500e-04
1.0800e+02 5.3632e-02 9.0000e-04
1.0900e+02 5.1309e-02 9.2200e-04
1.1000e+02 6.5597e-02 6.6300e-04
1.1100e+02 6.0072e-02 6.8200e-04
1.1200e+02 6.0111e-02 7.4300e-04
1.1300e+02 4.8709e-02 8.0700e-04
1.1400e+02 7.9999e-02 7.7300e-04
1.1500e+02 5.9933e-02 6.9700e-04
1.1600e+02 6.3065e-02 7.3400e-04
1.1700e+02 6.8836e-02 7.0100e-04
1.1800e+02 5.9506e-02 7.4000e-04
1.1900e+02 7.0838e-02 7.2300e-04
1.2000e+02 6.2687e-02 6.8200e-04
1.2100e+02 6.3649e-02 6.9800e-04
1.2200e+02 7.3477e-02 6.8800e-04
1.2300e+02 7.2117e-02 6.9300e-04
1.2400e+02 8.0090e-02 7.2800e-04
1.2500e+02 6.9976e-02 7.3700e-04
1.2600e+02 7.1282e-02 6.9200e-04
1.2700e+02 7.7743e-02 7.1000e-04
1.2800e+02 1.3020e-01 7.9800e-04
1.2900e+02 1.4992e-01 7.6100e-04
1.3000e+02 1.3326e-01 7.4800e-04
1.3100e+02 1.3256e-01 7.7600e-04
1.3200e+02 1.4734e-01 8.7300e-04
1.3300e+02 1.4891e-01 7.5700e-04
1.3400e+02 1.5231e-01 7.6600e-04
1.3500e+02 1.4033e-01 7.5100e-04
1.3600e+02 1.2572e-01 7.6600e-04
1.3700e+02 1.4468e-01 7.8600e-04
1.3800e+02 1.4279e-01 7.5900e-04
1.3900e+02 1.6802e-01 7.6700e-04
1.4000e+02 1.5533e-01 7.7300e-04
1.4100e+02 1.8233e-01 7.7400e-04
1.4200e+02 1.6136e-01 8.0400e-04
1.4300e+02 1.6585e-01 9.0100e-04
1.4400e+02 1.5492e-01 7.6200e-04
1.4500e+02 1.8725e-01 9.1600e-04
1.4600e+02 1.6864e-01 9.0200e-04
1.4700e+02 1.7615e-01 7.9600e-04
1.4800e+02 1.9274e-01 8.1300e-04
1.4900e+02 1.7872e-01 7.8100e-04
1.5000e+02 1.7593e-01 8.1700e-04
1.5100e+02 1.7574e-01 8.8000e-04
1.5200e+02 2.2143e-01 7.8400e-04
1.5300e+02 1.7438e-01 8.6800e-04
1.5400e+02 2.0909e-01 8.0300e-04
1.5500e+02 1.8642e-01 8.4000e-04
1.5600e+02 2.0240e-01 8.6700e-04
1.5700e+02 2.0280e-01 8.2400e-04
1.5800e+02 2.0339e-01 9.7300e-04
1.5900e+02 2.2111e-01 9.8000e-04
1.6000e+02 1.9368e-01 8.1300e-04
1.6100e+02 1.8323e-01 8.4700e-04
1.6200e+02 1.8456e-01 8.3200e-04
1.6300e+02 2.2580e-01 8.6100e-04
1.6400e+02 2.0733e-01 8.4000e-04
1.6500e+02 2.1880e-01 8.5400e-04
1.6600e+02 2.4245e-01 1.2680e-03
1.6700e+02 2.1907e-01 8.8900e-04
1.6800e+02 2.5333e-01 8.8900e-04
1.6900e+02 2.5132e-01 1.0440e-03
1.7000e+02 2.6700e-01 9.1100e-04
1.7100e+02 2.6122e-01 8.9000e-04
1.7200e+02 2.2552e-01 9.6800e-04
1.7300e+02 2.5650e-01 9.7400e-04
1.7400e+02 1.6481e+00 8.9600e-04
1.7500e+02 2.4733e-01 8.9800e-04
1.7600e+02 2.5820e-01 9.2200e-04
1.7700e+02 2.1253e-01 9.4000e-04
1.7800e+02 2.7691e-01 9.1800e-04
1.7900e+02 2.8397e-01 9.6700e-04
1.8000e+02 2.5169e-01 9.1800e-04
1.8100e+02 2.6595e-01 9.1400e-04
1.8200e+02 2.9578e-01 8.8600e-04
1.8300e+02 2.7923e-01 1.2020e-03
1.8400e+02 2.4727e-01 9.0400e-04
1.8500e+02 3.1815e-01 9.6900e-04
1.8600e+02 3.5954e-01 8.7200e-04
1.8700e+02 3.1457e-01 1.1970e-03
1.8800e+02 2.8980e-01 8.9900e-04
1.8900e+02 2.6467e-01 9.8400e-04
1.9000e+02 3.3442e-01 1.2850e-03
1.9100e+02 2.7808e-01 9.1900e-04
1.9200e+02 2.7682e-01 9.3500e-04
1.9300e+02 3.5315e-01 9.7900e-04
1.9400e+02 3.6848e-01 9.6300e-04
1.9500e+02 3.4489e-01 1.2540e-03
1.9600e+02 3.1688e-01 9.4400e-04
1.9700e+02 4.0840e-01 9.4600e-04
1.9800e+02 3.5354e-01 1.3110e-03
1.9900e+02 3.3182e-01 1.2280e-03
2.0000e+02 3.5583e-01 1.3350e-03
2.0100e+02 4.2963e-01 1.3420e-03
2.0200e+02 3.8385e-01 1.3310e-03
2.0300e+02 4.1343e-01 9.5800e-04
2.0400e+02 2.5638e-01 9.0200e-04
2.0500e+02 2.7398e-01 1.2930e-03
2.0600e+02 3.6350e-01 1.4320e-03
2.0700e+02 4.1232e-01 1.3270e-03
2.0800e+02 4.0630e-01 1.3560e-03
2.0900e+02 7.0612e-01 1.0230e-03
2.1000e+02 4.1946e-01 1.4220e-03
2.1100e+02 3.9724e-01 1.3680e-03
2.1200e+02 4.0604e-01 1.4400e-03
2.1300e+02 4.6409e-01 1.3700e-03
2.1400e+02 4.3099e-01 1.3610e-03
2.1500e+02 4.1360e-01 1.0110e-03
2.1600e+02 5.0172e-01 1.4430e-03
2.1700e+02 4.3940e-01 1.4590e-03
2.1800e+02 5.0058e-01 1.3850e-03
2.1900e+02 4.8155e-01 1.4310e-03
2.2000e+02 4.7113e-01 1.4620e-03
2.2100e+02 5.8355e-01 1.5290e-03
2.2200e+02 4.7796e-01 1.4810e-03
2.2300e+02 5.1055e-01 1.4230e-03
2.2400e+02 4.6590e-01 1.4170e-03
2.2500e+02 1.0123e+00 1.0900e-03
2.2600e+02 4.8564e-01 1.4600e-03
2.2700e+02 5.0023e-01 1.5280e-03
2.2800e+02 4.7355e-01 1.5280e-03
2.2900e+02 5.0060e-01 1.1320e-03
2.3000e+02 5.6188e-01 1.6550e-03
2.3100e+02 4.8939e-01 1.5280e-03
2.3200e+02 5.0128e-01 1.4920e-03
2.3300e+02 5.7401e-01 1.2380e-03
2.3400e+02 4.9623e-01 1.1400e-03
2.3500e+02 5.2853e-01 1.6460e-03
2.3600e+02 4.2442e-01 2.2570e-03
2.3700e+02 6.1848e-01 2.1810e-03
2.3800e+02 4.0986e-01 1.0260e-03
2.3900e+02 6.1362e-01 1.5570e-03
2.4000e+02 6.0079e-01 1.5950e-03
2.4100e+02 5.2927e-01 1.2780e-03
2.4200e+02 5.3878e-01 1.5850e-03
2.4300e+02 6.1566e-01 1.6600e-03
2.4400e+02 6.1756e-01 1.5710e-03
2.4500e+02 5.9386e-01 1.2240e-03
2.4600e+02 6.5653e-01 1.7630e-03
2.4700e+02 5.5053e-01 1.7180e-03
2.4800e+02 6.7370e-01 3.0300e-03
2.4900e+02 6.5570e-01 2.2880e-03
2.5000e+02 7.5495e-01 2.5150e-03
2.5100e+02 6.0923e-01 1.5980e-03
2.5200e+02 5.5587e-01 1.8430e-03
2.5300e+02 5.2915e-01 1.6770e-03
2.5400e+02 5.5796e-01 1.7220e-03
2.5500e+02 6.9741e-01 1.6850e-03
2.5600e+02 6.1154e-01 1.6340e-03
2.5700e+02 7.1361e-01 2.1810e-03
2.5800e+02 6.0115e-01 2.1750e-03
2.5900e+02 7.9713e-01 2.1070e-03
2.6000e+02 9.2387e-01 2.1090e-03
2.6100e+02 7.8720e-01 2.1350e-03
2.6200e+02 6.8229e-01 2.5980e-03
2.6300e+02 6.4660e-01 2.1260e-03
2.6400e+02 7.7787e-01 2.5530e-03
