3.0000e+00 2.3305e-02 4.1800e-04
3.0000e+00 2.3305e-02 4.1800e-04
4.0000e+00 2.9491e-02 5.5200e-04
5.0000e+00 2.9133e-02 5.2400e-04
6.0000e+00 2.3628e-02 5.2100e-04
7.0000e+00 2.5056e-02 5.2300e-04
8.0000e+00 2.9290e-02 5.3900e-04
9.0000e+00 2.4011e-02 5.2500e-04
1.0000e+01 2.7408e-02 6.0900e-04
1.1000e+01 2.3383e-02 6.0200e-04
1.2000e+01 2.6453e-02 5.7200e-04
1.3000e+01 2.6133e-02 5.2300e-04
1.4000e+01 2.5767e-02 5.3000e-04
1.5000e+01 2.5543e-02 5.8200e-04
1.6000e+01 2.8270e-02 5.4400e-04
1.7000e+01 2.4136e-02 5.3300e-04
1.8000e+01 3.0226e-02 6.3000e-04
1.9000e+01 2.5427e-02 5.4000e-04
2.0000e+01 2.9692e-02 5.5400e-04
2.1000e+01 2.7078e-02 5.4300e-04
2.2000e+01 2.7258e-02 6.0600e-04
2.3000e+01 2.9654e-02 5.5200e-04
