3.0000e+00 1.4255e-02 2.8272e-02 3.4812e-02 7.0350e-02 1.4965e-01 1.3849e-01 4.5200e-04
3.0000e+00 1.4255e-02 2.8272e-02 3.4812e-02 7.0350e-02 1.4965e-01 1.3849e-01 4.5200e-04
4.0000e+00 1.6836e-02 3.1143e-02 3.3247e-02 7.2034e-02 1.4785e-01 1.5810e-01 8.2700e-04
5.0000e+00 1.7862e-02 3.3413e-02 2.5305e-02 6.7538e-02 1.4324e-01 1.4026e-01 5.5700e-04
6.0000e+00 1.6781e-02 2.8688e-02 3.3233e-02 7.1522e-02 1.4434e-01 1.5470e-01 5.5000e-04
7.0000e+00 1.6808e-02 2.7449e-02 3.2836e-02 7.2474e-02 1.4395e-01 1.3691e-01 1.1240e-03
8.0000e+00 1.6413e-02 2.8198e-02 2.3127e-02 6.0534e-02 1.3584e-01 1.4298e-01 5.6600e-04
9.0000e+00 1.7836e-02 3.1295e-02 2.8048e-02 7.0121e-02 1.5961e-01 1.4641e-01 5.7200e-04
1.0000e+01 1.9234e-02 3.1041e-02 2.8190e-02 6.4519e-02 1.5949e-01 1.5446e-01 5.5900e-04
1.1000e+01 1.9724e-02 2.8349e-02 2.9196e-02 6.7669e-02 1.5629e-01 1.4656e-01 5.6700e-04
1.2000e+01 2.1128e-02 3.4443e-02 2.7705e-02 6.7235e-02 1.6437e-01 1.6658e-01 6.5100e-04
1.3000e+01 2.0445e-02 3.2453e-02 2.8452e-02 7.3919e-02 1.5592e-01 1.6681e-01 6.5400e-04
1.4000e+01 1.7677e-02 3.3350e-02 2.8011e-02 6.7937e-02 1.6161e-01 1.5190e-01 5.7100e-04
1.5000e+01 1.9374e-02 3.4274e-02 2.5796e-02 6.5913e-02 1.5964e-01 1.6155e-01 5.7200e-04
1.6000e+01 2.1138e-02 3.3594e-02 3.2459e-02 7.7082e-02 1.7156e-01 1.6605e-01 5.6200e-04
1.7000e+01 2.0583e-02 3.5054e-02 2.7018e-02 6.8721e-02 1.6216e-01 1.6519e-01 5.4800e-04
1.8000e+01 2.6556e-02 3.2836e-02 2.7640e-02 7.1789e-02 1.6848e-01 1.6686e-01 5.7300e-04
1.9000e+01 2.8115e-02 3.8592e-02 2.5623e-02 6.9346e-02 1.6051e-01 1.6650e-01 5.8600e-04
2.0000e+01 2.3949e-02 3.4433e-02 2.6457e-02 7.3271e-02 1.6004e-01 1.6815e-01 5.7500e-04
2.1000e+01 2.5066e-02 3.6738e-02 4.7271e-02 8.9587e-02 1.7249e-01 1.6455e-01 5.7800e-04
2.2000e+01 2.4482e-02 3.8586e-02 2.8596e-02 7.5371e-02 1.7546e-01 1.7663e-01 5.7000e-04
2.3000e+01 2.3833e-02 3.6635e-02 3.1846e-02 8.3229e-02 1.7048e-01 1.7768e-01 6.8200e-04
2.4000e+01 2.4501e-02 3.7427e-02 3.1484e-02 7.8048e-02 1.7978e-01 1.6899e-01 5.8100e-04
2.5000e+01 2.6257e-02 4.0080e-02 3.1118e-02 7.9337e-02 1.9182e-01 1.9307e-01 5.7300e-04
2.6000e+01 2.9588e-02 4.2510e-02 2.7895e-02 8.0822e-02 1.9312e-01 1.8442e-01 5.9800e-04
2.7000e+01 2.5127e-02 4.0594e-02 2.9414e-02 8.1243e-02 2.0576e-01 1.9727e-01 5.8000e-04
2.8000e+01 2.4325e-02 4.3170e-02 2.3100e-02 7.4454e-02 2.0412e-01 2.0151e-01 5.7800e-04
2.9000e+01 2.5774e-02 4.5390e-02 3.0846e-02 8.1218e-02 2.0387e-01 2.1559e-01 5.8400e-04
3.0000e+01 3.1757e-02 4.6040e-02 2.7441e-02 7.3771e-02 2.0587e-01 2.0932e-01 5.7600e-04
3.1000e+01 2.9478e-02 4.4681e-02 3.4156e-02 9.1128e-02 2.0304e-01 2.0402e-01 5.9000e-04
3.2000e+01 3.4251e-02 5.0429e-02 2.7918e-02 8.3654e-02 2.1368e-01 2.1151e-01 5.8500e-04
3.3000e+01 5.5885e-02 6.9577e-02 3.2461e-02 9.5028e-02 2.1892e-01 2.1815e-01 5.9700e-04
3.4000e+01 5.5115e-02 7.2038e-02 3.0271e-02 8.6624e-02 2.2545e-01 2.1679e-01 5.8800e-04
3.5000e+01 7.2681e-02 9.1212e-02 3.4284e-02 1.0167e-01 3.0042e-01 2.2707e-01 5.9700e-04
3.6000e+01 6.5870e-02 8.2091e-02 3.0100e-02 9.5885e-02 2.4092e-01 2.4815e-01 6.3100e-04
3.7000e+01 8.0869e-02 9.7857e-02 3.0817e-02 9.3137e-02 2.2327e-01 2.4629e-01 5.9400e-04
3.8000e+01 7.6372e-02 8.7139e-02 3.1983e-02 1.0173e-01 2.6878e-01 2.5725e-01 8.0000e-04
3.9000e+01 8.4891e-02 1.0213e-01 3.2930e-02 1.0328e-01 2.8281e-01 2.5589e-01 5.9900e-04
4.0000e+01 7.0200e-02 8.9310e-02 2.8956e-02 1.2397e-01 2.5908e-01 2.4710e-01 6.1400e-04
4.1000e+01 8.3952e-02 9.8792e-02 3.7675e-02 1.0923e-01 2.7663e-01 2.4518e-01 6.0200e-04
4.2000e+01 8.1935e-02 9.9191e-02 3.0216e-02 1.0505e-01 2.8084e-01 2.5627e-01 7.8800e-04
4.3000e+01 8.8984e-02 1.0309e-01 4.5506e-02 1.2184e-01 2.7668e-01 3.1101e-01 6.4600e-04
4.4000e+01 8.6886e-02 1.0903e-01 3.4628e-02 1.0923e-01 2.8726e-01 3.0091e-01 6.4100e-04
4.5000e+01 8.8242e-02 1.0889e-01 4.7985e-02 1.3003e-01 2.7154e-01 2.8127e-01 6.5200e-04
4.6000e+01 1.0008e-01 1.1164e-01 3.5757e-02 1.1719e-01 3.2441e-01 2.8137e-01 6.0600e-04
4.7000e+01 9.6178e-02 1.2183e-01 3.8394e-02 1.1183e-01 2.9400e-01 3.0120e-01 6.0400e-04
4.8000e+01 8.7384e-02 1.0340e-01 2.9390e-02 1.0560e-01 3.0551e-01 2.8917e-01 6.0300e-04
4.9000e+01 1.2100e-01 1.3919e-01 3.1220e-02 1.0810e-01 3.0771e-01 3.0697e-01 6.0700e-04
5.0000e+01 1.1560e-01 1.4029e-01 2.9885e-02 1.1006e-01 3.1349e-01 2.9459e-01 6.5900e-04
5.1000e+01 1.2391e-01 1.4122e-01 3.4519e-02 1.1096e-01 2.9735e-01 3.2126e-01 6.1500e-04
5.2000e+01 1.1656e-01 1.4162e-01 2.8102e-02 1.1280e-01 3.0444e-01 3.2498e-01 6.1000e-04
5.3000e+01 1.2407e-01 1.4107e-01 3.3417e-02 1.1702e-01 3.0582e-01 2.9909e-01 6.1400e-04
