2.2000e+01 2.6480e-02 3.7916e-02 2.9781e-02 6.6353e-02 2.0659e-01 1.7277e-01 1.2142e-02 5.6900e-04
2.3000e+01 2.4686e-02 3.7098e-02 2.7199e-02 6.2399e-02 1.9483e-01 1.8827e-01 1.3808e-02 5.6900e-04
2.4000e+01 2.5219e-02 3.6840e-02 3.1563e-02 6.8208e-02 2.0336e-01 1.7832e-01 1.0454e-02 5.6300e-04
2.5000e+01 2.6533e-02 3.8014e-02 2.8444e-02 6.2892e-02 2.3619e-01 2.1784e-01 1.1575e-02 5.7200e-04
2.6000e+01 2.6379e-02 3.9159e-02 3.5655e-02 7.4381e-02 2.1481e-01 1.8776e-01 1.3548e-02 6.1700e-04
2.7000e+01 2.8028e-02 4.0791e-02 3.1358e-02 6.9197e-02 2.0364e-01 1.8234e-01 1.2522e-02 5.4900e-04
2.8000e+01 2.6847e-02 4.2488e-02 2.8788e-02 6.7040e-02 2.1435e-01 2.0685e-01 1.6408e-02 6.1500e-04
2.9000e+01 3.0561e-02 4.1622e-02 2.8559e-02 6.2406e-02 2.1251e-01 2.1775e-01 1.2531e-02 5.7200e-04
3.0000e+01 2.5215e-02 4.8901e-02 3.1175e-02 7.0697e-02 1.9109e-01 2.1586e-01 1.5667e-02 7.0700e-04
3.1000e+01 3.1388e-02 4.4687e-02 2.9264e-02 6.3783e-02 2.2140e-01 2.3833e-01 1.6164e-02 5.6100e-04
3.2000e+01 3.3268e-02 4.3088e-02 2.8989e-02 6.9675e-02 2.3172e-01 2.2448e-01 1.3369e-02 7.1200e-04
3.3000e+01 7.2868e-02 7.7550e-02 3.1228e-02 7.4152e-02 2.2070e-01 2.1911e-01 1.7363e-02 6.1600e-04
3.4000e+01 7.0380e-02 8.9125e-02 3.2512e-02 7.2335e-02 2.6409e-01 2.2987e-01 1.5564e-02 5.8300e-04
3.5000e+01 6.9619e-02 8.8088e-02 4.4358e-02 8.1066e-02 2.4447e-01 2.3840e-01 1.7348e-02 6.3300e-04
3.6000e+01 6.0725e-02 7.8370e-02 3.6624e-02 9.4718e-02 3.0457e-01 2.9900e-01 1.4530e-02 9.1300e-04
3.7000e+01 8.0153e-02 9.0227e-02 3.0966e-02 7.8691e-02 2.4502e-01 2.3760e-01 1.7188e-02 7.6800e-04
3.8000e+01 8.0250e-02 1.0621e-01 3.3587e-02 8.1754e-02 2.6099e-01 2.6029e-01 1.8664e-02 5.8300e-04
3.9000e+01 7.3772e-02 8.8363e-02 2.5946e-02 7.3402e-02 2.3314e-01 2.7185e-01 1.7687e-02 5.8900e-04
4.0000e+01 8.7751e-02 9.9363e-02 3.1735e-02 7.6760e-02 2.4642e-01 2.6175e-01 2.1689e-02 7.6300e-04
4.1000e+01 7.6151e-02 9.3443e-02 2.8834e-02 7.4442e-02 2.5011e-01 2.7083e-01 1.9200e-02 5.8800e-04
4.2000e+01 7.6338e-02 9.1123e-02 3.0133e-02 7.9366e-02 2.5252e-01 2.5683e-01 1.9129e-02 5.8500e-04
4.3000e+01 7.9918e-02 9.7777e-02 4.0331e-02 9.0289e-02 2.7461e-01 2.5353e-01 2.0440e-02 5.9100e-04
4.4000e+01 7.5500e-02 9.5757e-02 3.3389e-02 8.0160e-02 2.7777e-01 3.2398e-01 1.9443e-02 7.7200e-04
4.5000e+01 7.6862e-02 1.0605e-01 3.2124e-02 8.0373e-02 2.7765e-01 2.9691e-01 2.2780e-02 6.4300e-04
4.6000e+01 1.0196e-01 1.1326e-01 3.6141e-02 8.5728e-02 2.6936e-01 2.9052e-01 2.2573e-02 6.6100e-04
4.7000e+01 8.6358e-02 1.0678e-01 3.1878e-02 8.8060e-02 2.7416e-01 3.0435e-01 2.3782e-02 6.2700e-04
4.8000e+01 1.0229e-01 1.0842e-01 3.2219e-02 8.3634e-02 3.2705e-01 2.9827e-01 2.3498e-02 6.1200e-04
4.9000e+01 1.1087e-01 1.4095e-01 3.4448e-02 9.4205e-02 2.9717e-01 3.3058e-01 2.3776e-02 6.0700e-04
5.0000e+01 1.2476e-01 1.3868e-01 3.5237e-02 9.1747e-02 2.9445e-01 2.9495e-01 2.4242e-02 6.3700e-04
5.1000e+01 1.0996e-01 1.3069e-01 3.0195e-02 8.7932e-02 3.2297e-01 3.2831e-01 2.8804e-02 6.7300e-04
5.2000e+01 1.2346e-01 1.5601e-01 4.3847e-02 1.0152e-01 3.0572e-01 3.8283e-01 2.7499e-02 7.2400e-04
5.3000e+01 1.1698e-01 1.4667e-01 5.0702e-02 1.1170e-01 3.3319e-01 3.5565e-01 2.6811e-02 1.0100e-03
5.4000e+01 1.2373e-01 1.4854e-01 3.3904e-02 9.1633e-02 3.2246e-01 3.6687e-01 2.9281e-02 6.0600e-04
5.5000e+01 1.2913e-01 1.4203e-01 3.2723e-02 9.6082e-02 3.2541e-01 3.5649e-01 2.6607e-02 7.6100e-04
5.6000e+01 1.3727e-01 1.6531e-01 3.3711e-02 9.5542e-02 3.3550e-01 3.2714e-01 4.3994e-02 6.1000e-04
5.7000e+01 1.4245e-01 1.5674e-01 3.3777e-02 1.0755e-01 3.1634e-01 3.4314e-01 2.9685e-02 1.2770e-03
5.8000e+01 1.4907e-01 1.7051e-01 3.2784e-02 1.0613e-01 3.3450e-01 3.0341e-01 4.5354e-02 6.6500e-04
5.9000e+01 1.6412e-01 1.6607e-01 2.6798e-02 9.1650e-02 3.3766e-01 3.4608e-01 3.1662e-02 1.2590e-03
6.0000e+01 1.4068e-01 1.6676e-01 3.2810e-02 9.7064e-02 3.6266e-01 3.6694e-01 3.4725e-02 6.1600e-04
6.1000e+01 1.4944e-01 1.6978e-01 3.4972e-02 9.9633e-02 3.9048e-01 3.8700e-01 3.6136e-02 6.4500e-04
6.2000e+01 1.5771e-01 1.7846e-01 3.1299e-02 1.0093e-01 4.0646e-01 5.1907e-01 4.1573e-02 6.1300e-04
6.3000e+01 1.6419e-01 2.0029e-01 3.7051e-02 1.1540e-01 4.2998e-01 4.4398e-01 4.1830e-02 5.8700e-04
6.4000e+01 1.7578e-01 2.1730e-01 3.8761e-02 1.0654e-01 4.1261e-01 4.1837e-01 4.9999e-02 5.5800e-04
6.5000e+01 1.8467e-01 2.1531e-01 3.8434e-02 1.1304e-01 3.5841e-01 4.0366e-01 4.3395e-02 1.0550e-03
6.6000e+01 1.8507e-01 2.1766e-01 3.7469e-02 1.1350e-01 5.1712e-01 4.1746e-01 4.8683e-02 6.8600e-04
6.7000e+01 1.9519e-01 2.1555e-01 3.5847e-02 1.0928e-01 4.1749e-01 4.0666e-01 4.2266e-02 7.0700e-04
6.8000e+01 2.0375e-01 2.3076e-01 3.2756e-02 1.1589e-01 4.4747e-01 4.4800e-01 6.6116e-02 6.7900e-04
6.9000e+01 1.9558e-01 2.1137e-01 3.6275e-02 1.1616e-01 4.2808e-01 4.0559e-01 4.7016e-02 7.0100e-04
7.0000e+01 2.0369e-01 2.1086e-01 3.4050e-02 1.2308e-01 4.4637e-01 4.2303e-01 4.4673e-02 6.2600e-04
7.1000e+01 2.1735e-01 2.3628e-01 3.7759e-02 1.2599e-01 4.0772e-01 4.3761e-01 5.0315e-02 7.6200e-04
7.2000e+01 1.9935e-01 2.2558e-01 3.9944e-02 1.2289e-01 4.4670e-01 4.4668e-01 5.7054e-02 7.1400e-04
7.3000e+01 2.0824e-01 2.3775e-01 3.5053e-02 1.2957e-01 4.3164e-01 4.4591e-01 5.2260e-02 8.3400e-04
7.4000e+01 1.9253e-01 2.5942e-01 3.4993e-02 1.2099e-01 4.9986e-01 4.7932e-01 6.1431e-02 7.1000e-04
7.5000e+01 2.2231e-01 2.4480e-01 4.1194e-02 1.3121e-01 4.5238e-01 4.7289e-01 6.5988e-02 7.1200e-04
7.6000e+01 2.2393e-01 2.4107e-01 4.6037e-02 1.2865e-01 4.2946e-01 5.2880e-01 5.1484e-02 7.0900e-04
7.7000e+01 2.2422e-01 2.4512e-01 4.4550e-02 1.3630e-01 4.6242e-01 4.7524e-01 5.5505e-02 7.4500e-04
7.8000e+01 2.2824e-01 2.7211e-01 4.3906e-02 1.3861e-01 5.0247e-01 4.8215e-01 6.3759e-02 6.5300e-04
7.9000e+01 2.2156e-01 2.5817e-01 4.4982e-02 1.4909e-01 5.0344e-01 4.9095e-01 6.2298e-02 1.2660e-03
8.0000e+01 2.3068e-01 2.4359e-01 3.9602e-02 1.3640e-01 4.8345e-01 4.8749e-01 5.9595e-02 6.3400e-04
8.1000e+01 2.6331e-01 2.5988e-01 4.3180e-02 1.4995e-01 5.5571e-01 5.2518e-01 5.7183e-02 6.5800e-04
8.2000e+01 2.6695e-01 2.9481e-01 4.3101e-02 1.4728e-01 5.5272e-01 5.3150e-01 6.8362e-02 7.2400e-04
8.3000e+01 2.6807e-01 2.9246e-01 4.4289e-02 1.4829e-01 5.3926e-01 5.5884e-01 7.2127e-02 7.0700e-04
8.4000e+01 2.4774e-01 2.7323e-01 4.0007e-02 1.4920e-01 5.4484e-01 5.6564e-01 6.0153e-02 6.3700e-04
8.5000e+01 2.8151e-01 3.0881e-01 4.5613e-02 1.5384e-01 5.9054e-01 5.4034e-01 7.5633e-02 7.7000e-04
8.6000e+01 2.7378e-01 3.1850e-01 4.2167e-02 1.5377e-01 5.9164e-01 6.0099e-01 7.6773e-02 6.5100e-04
8.7000e+01 2.8415e-01 3.1536e-01 4.4794e-02 1.5162e-01 6.1168e-01 5.8948e-01 7.6577e-02 7.3300e-04
8.8000e+01 2.5620e-01 3.1174e-01 4.2043e-02 1.5414e-01 6.1756e-01 6.9742e-01 6.6900e-02 6.6100e-04
8.9000e+01 2.9142e-01 3.0569e-01 5.4130e-02 1.7231e-01 6.6285e-01 6.4778e-01 9.1247e-02 6.6700e-04
9.0000e+01 2.9090e-01 3.1746e-01 5.2889e-02 1.7718e-01 6.1006e-01 5.8081e-01 8.9815e-02 8.8700e-04
9.1000e+01 3.2201e-01 3.3057e-01 5.0009e-02 1.8246e-01 6.0805e-01 6.6155e-01 7.7160e-02 7.1900e-04
9.2000e+01 2.8007e-01 3.2032e-01 4.7286e-02 1.6672e-01 6.6697e-01 6.5215e-01 8.2869e-02 6.5800e-04
9.3000e+01 3.0636e-01 3.1941e-01 4.5735e-02 1.7323e-01 7.2104e-01 6.9171e-01 1.1291e-01 6.5100e-04
9.4000e+01 3.2048e-01 3.5027e-01 6.4874e-02 2.0197e-01 8.3013e-01 7.9422e-01 1.1306e-01 1.1040e-03
9.5000e+01 3.4774e-01 3.3441e-01 5.1252e-02 2.2037e-01 7.2768e-01 7.7351e-01 9.3525e-02 7.6600e-04
9.6000e+01 3.9804e-01 3.7732e-01 7.8998e-02 2.0603e-01 7.6242e-01 8.2746e-01 1.2166e-01 6.7500e-04
9.7000e+01 3.5896e-01 4.1023e-01 5.2234e-02 1.9470e-01 7.3072e-01 6.8851e-01 1.0238e-01 6.9800e-04
9.8000e+01 3.7368e-01 3.9263e-01 4.8432e-02 1.8355e-01 7.3240e-01 7.8542e-01 1.0208e-01 6.8500e-04
9.9000e+01 3.5298e-01 3.9424e-01 5.4736e-02 2.0589e-01 6.9635e-01 7.1914e-01 9.3096e-02 9.1700e-04
1.0000e+02 3.7415e-01 4.7076e-01 5.1245e-02 1.9664e-01 7.9371e-01 9.5416e-01 1.4303e-01 7.7200e-04
1.0100e+02 3.6745e-01 3.9498e-01 4.8022e-02 1.8808e-01 7.1636e-01 7.0508e-01 9.5605e-02 7.0700e-04
1.0200e+02 3.9896e-01 3.9644e-01 5.6690e-02 2.0751e-01 7.0701e-01 7.4760e-01 1.1400e-01 7.1000e-04
1.0300e+02 3.9073e-01 4.0310e-01 4.5783e-02 2.0634e-01 7.7349e-01 8.0633e-01 1.0409e-01 6.9500e-04
1.0400e+02 3.7390e-01 3.4971e-01 5.0784e-02 2.1057e-01 8.4071e-01 7.6416e-01 1.0424e-01 8.0100e-04
1.0500e+02 3.7049e-01 4.3097e-01 5.8081e-02 2.1617e-01 9.3741e-01 8.6138e-01 1.1204e-01 7.1100e-04
1.0600e+02 3.9086e-01 3.8285e-01 5.3922e-02 2.0812e-01 8.6562e-01 8.9010e-01 1.3300e-01 7.9800e-04
1.0700e+02 3.6774e-01 4.3103e-01 6.1955e-02 2.3502e-01 8.3674e-01 8.2534e-01 1.1315e-01 1.0620e-03
1.0800e+02 4.0587e-01 4.0757e-01 5.5987e-02 2.2329e-01 8.1588e-01 7.8288e-01 1.0957e-01 7.8200e-04
1.0900e+02 4.2138e-01 4.8117e-01 7.8139e-02 2.8114e-01 9.9929e-01 8.5791e-01 1.2456e-01 8.2600e-04
1.1000e+02 4.2298e-01 4.7580e-01 6.4342e-02 2.4995e-01 9.1901e-01 1.0952e+00 1.4138e-01 7.2800e-04
1.1100e+02 4.5261e-01 4.6898e-01 7.1193e-02 2.5418e-01 9.7426e-01 9.2618e-01 1.3199e-01 7.0500e-04
1.1200e+02 3.9452e-01 4.6156e-01 5.9352e-02 2.4092e-01 1.0174e+00 9.3903e-01 1.2351e-01 7.1300e-04
1.1300e+02 4.2895e-01 4.9034e-01 6.8762e-02 2.6843e-01 9.6337e-01 8.5928e-01 1.2218e-01 1.1260e-03
1.1400e+02 4.6514e-01 4.9088e-01 7.3755e-02 2.7146e-01 1.0430e+00 1.0442e+00 1.3769e-01 8.6300e-04
1.1500e+02 4.7603e-01 5.1293e-01 7.2876e-02 2.8157e-01 1.0088e+00 1.0399e+00 1.6074e-01 7.2400e-04
1.1600e+02 4.4466e-01 4.5673e-01 6.7006e-02 2.8162e-01 1.0552e+00 1.0068e+00 1.3164e-01 9.3500e-04
1.1700e+02 4.4684e-01 5.0444e-01 5.6692e-02 2.6434e-01 1.0168e+00 1.0455e+00 1.4812e-01 7.4100e-04
1.1800e+02 4.7536e-01 5.0655e-01 8.6238e-02 3.5836e-01 1.0162e+00 1.0602e+00 1.5370e-01 1.0880e-03
1.1900e+02 4.8541e-01 5.3034e-01 1.0227e-01 3.6561e-01 1.2315e+00 1.0002e+00 1.5572e-01 7.0900e-04
1.2000e+02 4.5685e-01 5.7704e-01 5.8595e-02 2.5902e-01 1.3122e+00 1.1010e+00 1.5622e-01 7.2700e-04
1.2100e+02 4.8455e-01 5.1633e-01 6.9431e-02 2.7591e-01 1.0402e+00 1.0431e+00 1.4392e-01 7.4300e-04
1.2200e+02 4.7476e-01 5.0562e-01 9.2354e-02 3.7766e-01 1.0567e+00 1.0749e+00 1.5436e-01 1.0320e-03
1.2300e+02 6.4082e-01 6.6493e-01 7.8158e-02 3.1777e-01 1.2609e+00 1.4183e+00 2.2839e-01 7.4900e-04
1.2400e+02 4.3569e-01 5.7708e-01 7.5708e-02 3.1520e-01 1.2571e+00 1.1794e+00 2.4604e-01 7.4600e-04
1.2500e+02 5.2379e-01 5.6369e-01 7.1447e-02 3.0633e-01 1.1358e+00 1.1612e+00 1.9832e-01 8.7600e-04
1.2600e+02 5.0793e-01 5.4408e-01 7.4531e-02 3.1676e-01 1.1176e+00 1.1810e+00 1.6476e-01 7.4000e-04
1.2700e+02 5.3058e-01 5.7753e-01 8.3428e-02 3.2689e-01 1.0692e+00 1.1474e+00 1.8959e-01 7.7300e-04
1.2800e+02 6.8284e-01 7.5284e-01 1.3743e-01 5.9106e-01 1.4469e+00 1.4329e+00 3.3601e-01 9.6000e-04
1.2900e+02 8.3601e-01 8.3462e-01 1.1854e-01 5.5788e-01 1.4117e+00 1.4141e+00 3.5679e-01 7.7200e-04
1.3000e+02 7.5058e-01 8.3108e-01 1.3659e-01 5.8787e-01 1.4581e+00 1.4793e+00 3.9332e-01 7.9500e-04
1.3100e+02 7.7996e-01 8.7909e-01 1.4896e-01 6.3154e-01 1.4996e+00 1.4402e+00 3.8791e-01 7.7500e-04
1.3200e+02 8.1660e-01 8.8007e-01 1.4715e-01 6.6549e-01 1.4907e+00 1.5175e+00 3.9141e-01 1.2510e-03
1.3300e+02 8.9571e-01 9.4777e-01 1.2946e-01 6.4920e-01 1.5501e+00 1.4891e+00 4.6310e-01 8.9800e-04
1.3400e+02 8.4110e-01 8.8246e-01 1.4964e-01 7.1426e-01 1.5952e+00 1.5691e+00 4.2698e-01 9.7000e-04
1.3500e+02 9.2644e-01 9.2992e-01 1.4590e-01 6.8359e-01 1.6521e+00 1.5560e+00 4.7306e-01 7.8500e-04
1.3600e+02 8.6584e-01 9.1029e-01 1.2795e-01 6.6067e-01 1.6316e+00 1.4998e+00 4.3727e-01 7.7300e-04
1.3700e+02 8.6233e-01 9.0571e-01 1.6879e-01 7.0767e-01 1.5538e+00 1.6896e+00 4.6561e-01 7.8400e-04
1.3800e+02 8.6374e-01 9.8698e-01 1.5242e-01 6.1681e-01 1.6511e+00 1.6649e+00 4.6985e-01 7.6300e-04
1.3900e+02 8.2537e-01 9.9464e-01 1.5565e-01 7.5018e-01 1.7394e+00 1.6781e+00 5.0930e-01 8.0400e-04
1.4000e+02 9.6544e-01 9.9146e-01 1.7712e-01 7.7236e-01 1.7597e+00 1.6914e+00 4.7992e-01 8.0600e-04
1.4100e+02 1.0251e+00 1.0265e+00 1.6300e-01 7.4924e-01 1.8552e+00 1.8516e+00 5.1969e-01 8.2400e-04
1.4200e+02 9.5078e-01 1.0253e+00 1.6182e-01 7.8107e-01 1.7594e+00 1.7095e+00 5.2834e-01 8.0500e-04
1.4300e+02 9.8114e-01 1.0067e+00 1.5190e-01 7.5041e-01 1.8505e+00 1.8099e+00 5.1113e-01 9.3000e-04
1.4400e+02 9.3003e-01 9.8077e-01 1.5921e-01 7.6500e-01 1.7982e+00 1.8013e+00 4.7815e-01 8.1400e-04
1.4500e+02 1.0262e+00 9.1356e-01 1.6660e-01 7.8317e-01 1.8288e+00 1.7434e+00 5.0372e-01 9.4300e-04
1.4600e+02 1.0158e+00 1.0831e+00 1.9657e-01 8.1778e-01 1.7586e+00 1.8747e+00 5.4235e-01 1.0060e-03
1.4700e+02 1.1257e+00 1.1079e+00 1.5720e-01 8.1316e-01 1.8842e+00 1.9582e+00 5.5696e-01 8.3700e-04
1.4800e+02 1.0624e+00 1.1124e+00 1.6153e-01 8.1658e-01 1.9049e+00 1.8811e+00 5.4273e-01 8.3700e-04
1.4900e+02 1.1437e+00 1.1468e+00 1.5398e-01 8.3728e-01 1.9745e+00 2.0933e+00 5.5299e-01 8.1600e-04
1.5000e+02 1.1187e+00 1.1872e+00 1.6461e-01 8.4282e-01 2.0049e+00 2.0433e+00 6.2295e-01 8.6600e-04
1.5100e+02 1.1599e+00 1.2100e+00 1.8605e-01 8.8586e-01 2.0475e+00 2.1593e+00 5.7737e-01 8.3900e-04
1.5200e+02 1.1107e+00 1.1340e+00 1.8164e-01 9.2413e-01 2.0644e+00 2.0856e+00 5.6973e-01 9.2700e-04
1.5300e+02 1.0102e+00 1.2178e+00 2.0021e-01 9.4844e-01 2.0110e+00 2.0990e+00 5.6363e-01 9.2100e-04
1.5400e+02 1.1973e+00 1.2323e+00 1.9946e-01 9.4443e-01 2.1199e+00 2.0898e+00 6.3864e-01 8.1700e-04
1.5500e+02 1.1843e+00 1.3082e+00 1.7320e-01 9.4529e-01 2.1495e+00 2.2463e+00 7.1315e-01 8.4100e-04
1.5600e+02 1.1618e+00 1.2745e+00 1.8962e-01 9.8490e-01 2.1644e+00 2.1670e+00 6.8115e-01 8.1900e-04
1.5700e+02 1.2468e+00 1.3684e+00 1.8445e-01 9.7367e-01 2.2265e+00 2.1527e+00 7.0995e-01 8.6200e-04
1.5800e+02 1.2961e+00 1.3337e+00 2.0774e-01 1.0386e+00 2.2301e+00 2.1995e+00 7.2580e-01 8.4200e-04
1.5900e+02 1.2795e+00 1.4058e+00 2.1276e-01 9.8183e-01 2.2402e+00 2.2009e+00 6.8112e-01 8.3700e-04
1.6000e+02 1.2401e+00 1.3024e+00 2.2545e-01 1.0158e+00 2.3860e+00 2.4325e+00 6.7854e-01 8.3100e-04
1.6100e+02 1.3025e+00 1.3685e+00 1.9530e-01 1.0116e+00 2.4441e+00 2.4162e+00 7.2606e-01 8.6400e-04
1.6200e+02 1.3179e+00 1.4381e+00 2.1914e-01 1.0613e+00 2.3862e+00 2.3411e+00 7.2678e-01 8.5200e-04
1.6300e+02 1.4563e+00 1.3916e+00 2.1393e-01 1.0445e+00 2.3881e+00 2.4354e+00 7.4925e-01 8.4900e-04
1.6400e+02 1.3077e+00 1.4151e+00 2.0986e-01 1.0558e+00 2.3691e+00 2.5142e+00 7.1373e-01 8.5800e-04
1.6500e+02 1.4465e+00 1.4020e+00 2.1498e-01 1.1233e+00 2.3388e+00 2.4338e+00 7.7514e-01 8.5500e-04
1.6600e+02 1.4500e+00 1.4706e+00 2.1529e-01 1.0787e+00 2.3862e+00 2.4566e+00 7.9725e-01 9.9700e-04
1.6700e+02 1.4046e+00 1.5122e+00 2.3787e-01 1.1762e+00 2.4676e+00 2.5329e+00 7.8758e-01 9.0600e-04
1.6800e+02 1.4018e+00 1.4909e+00 2.2053e-01 1.2129e+00 2.5347e+00 2.4796e+00 7.9497e-01 8.5900e-04
1.6900e+02 1.5434e+00 1.5300e+00 2.3320e-01 1.2307e+00 2.7114e+00 2.6581e+00 8.1194e-01 9.1600e-04
1.7000e+02 1.4771e+00 1.5738e+00 2.1762e-01 1.1739e+00 2.6285e+00 2.6059e+00 8.6257e-01 8.6600e-04
1.7100e+02 1.5245e+00 1.6605e+00 2.4112e-01 1.2378e+00 2.9233e+00 2.7962e+00 8.2887e-01 9.2900e-04
1.7200e+02 1.4588e+00 1.5759e+00 2.2414e-01 1.2489e+00 2.6838e+00 2.7865e+00 8.9393e-01 1.0140e-03
1.7300e+02 1.6110e+00 1.6580e+00 2.5464e-01 1.2531e+00 2.6771e+00 2.8240e+00 9.0991e-01 9.4300e-04
1.7400e+02 1.6296e+00 1.6994e+00 2.4948e-01 1.3661e+00 2.8452e+00 2.7606e+00 9.7155e-01 1.1700e-03
1.7500e+02 1.5793e+00 1.7115e+00 2.5822e-01 1.3379e+00 2.9067e+00 2.7288e+00 8.6346e-01 1.1310e-03
1.7600e+02 1.4768e+00 1.6250e+00 2.5461e-01 1.2872e+00 2.8422e+00 2.7483e+00 9.8242e-01 9.9700e-04
1.7700e+02 1.6346e+00 1.7785e+00 3.0936e-01 1.4046e+00 2.9554e+00 3.2476e+00 9.1552e-01 1.0760e-03
1.7800e+02 1.6169e+00 1.6863e+00 2.4361e-01 1.2850e+00 3.0379e+00 3.1978e+00 8.2516e-01 9.8700e-04
1.7900e+02 1.5717e+00 1.5659e+00 2.8226e-01 1.3716e+00 3.1062e+00 3.0268e+00 9.6581e-01 1.0330e-03
1.8000e+02 1.6666e+00 1.7531e+00 2.3417e-01 1.3560e+00 3.1583e+00 3.2670e+00 9.5963e-01 9.1000e-04
1.8100e+02 1.7842e+00 1.7055e+00 2.5589e-01 1.4883e+00 3.3612e+00 3.4162e+00 1.0118e+00 1.1310e-03
1.8200e+02 1.5271e+00 1.9275e+00 2.9292e-01 1.5208e+00 3.2591e+00 3.3044e+00 1.0605e+00 1.2480e-03
1.8300e+02 1.8617e+00 1.9199e+00 2.8428e-01 1.5619e+00 3.3682e+00 3.5350e+00 1.0464e+00 1.3150e-03
1.8400e+02 1.7435e+00 1.5158e+00 2.8763e-01 1.4999e+00 3.4947e+00 3.4230e+00 1.0253e+00 1.3210e-03
1.8500e+02 1.9671e+00 2.0726e+00 3.0194e-01 1.5061e+00 3.4837e+00 3.5917e+00 1.1860e+00 9.3700e-04
1.8600e+02 1.8840e+00 1.9567e+00 3.2596e-01 1.6013e+00 3.6044e+00 3.5752e+00 1.0959e+00 1.0100e-03
1.8700e+02 1.6636e+00 2.0935e+00 2.9715e-01 1.6517e+00 3.8044e+00 3.7871e+00 1.2104e+00 1.8870e-03
1.8800e+02 1.9254e+00 1.9887e+00 3.2045e-01 1.6098e+00 3.5885e+00 3.6483e+00 1.1672e+00 8.9600e-04
1.8900e+02 2.0873e+00 2.1514e+00 3.2252e-01 1.6691e+00 3.5410e+00 3.8075e+00 1.1864e+00 9.5000e-04
1.9000e+02 1.8380e+00 2.0046e+00 3.2315e-01 1.6883e+00 3.7152e+00 3.8133e+00 1.0087e+00 9.3200e-04
1.9100e+02 2.1177e+00 2.2067e+00 3.5027e-01 1.6760e+00 3.8031e+00 4.0338e+00 1.2088e+00 9.1600e-04
1.9200e+02 1.7255e+00 2.0892e+00 3.2968e-01 1.6020e+00 3.7746e+00 4.0245e+00 1.1870e+00 9.9100e-04
1.9300e+02 2.0513e+00 2.1896e+00 3.2690e-01 1.8064e+00 3.8487e+00 3.8647e+00 1.1703e+00 1.3480e-03
1.9400e+02 1.9911e+00 2.1510e+00 3.2323e-01 1.7637e+00 3.8880e+00 3.8522e+00 1.2979e+00 1.3850e-03
1.9500e+02 2.2416e+00 2.2563e+00 3.1802e-01 1.8623e+00 4.1957e+00 4.2619e+00 1.2698e+00 1.3610e-03
