0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5000e+01 3.1600e-04 2.8300e-03 1.1951e-02
1.6000e+01 1.9300e-04 2.6820e-03 1.5834e-02
1.7000e+01 1.8600e-04 5.3520e-03 9.7670e-03
1.8000e+01 1.6500e-04 2.8670e-03 1.1311e-02
1.9000e+01 1.9600e-04 4.6170e-03 1.0910e-02
2.0000e+01 2.2900e-04 3.1350e-03 1.1556e-02
2.1000e+01 2.0200e-04 3.2120e-03 1.1686e-02
2.2000e+01 2.2100e-04 3.5930e-03 2.3514e-02
2.3000e+01 2.6300e-04 4.2040e-03 1.6358e-02
2.4000e+01 2.4900e-04 4.2200e-03 1.5912e-02
2.5000e+01 2.4600e-04 3.9180e-03 2.0711e-02
2.6000e+01 2.4500e-04 5.7910e-03 2.3421e-02
2.7000e+01 3.2500e-04 6.8280e-03 2.3573e-02
2.8000e+01 2.1600e-04 4.3560e-03 2.2465e-02
2.9000e+01 2.3900e-04 4.8020e-03 2.1851e-02
3.0000e+01 1.8900e-04 7.3540e-03 1.9544e-02
3.1000e+01 2.5700e-04 4.6230e-03 2.2379e-02
3.2000e+01 2.5300e-04 5.4760e-03 2.9816e-02
3.3000e+01 3.1200e-04 6.6020e-03 9.1587e-02
3.4000e+01 3.3100e-04 6.5610e-03 6.9185e-02
3.5000e+01 3.3800e-04 5.8670e-03 7.0845e-02
3.6000e+01 3.3400e-04 9.4850e-03 9.0030e-02
3.7000e+01 3.3000e-04 7.4960e-03 1.2454e-01
3.8000e+01 2.9100e-04 7.1030e-03 6.7801e-02
3.9000e+01 3.0400e-04 1.0499e-02 8.7094e-02
4.0000e+01 3.5800e-04 7.7890e-03 1.0705e-01
4.1000e+01 2.9800e-04 6.3950e-03 9.5711e-02
4.2000e+01 3.7200e-04 7.6530e-03 1.0894e-01
4.3000e+01 3.7700e-04 5.6520e-03 8.5951e-02
4.4000e+01 3.9100e-04 5.3390e-03 8.1996e-02
4.5000e+01 3.1300e-04 5.8160e-03 1.1293e-01
4.6000e+01 3.3400e-04 8.7640e-03 2.1809e-01
4.7000e+01 3.2600e-04 7.5090e-03 1.8858e-01
